trade_date,code,name,source_file,source_trade_date,snapshot_mode,snapshot_quality,paused,open_price,prev_close,latest_price,close_price,high_price,low_price,high_limit,low_limit,limit_pct,volume,amount,turnover_amount,turnover_rate,ma10,ma20,price_above_ma10,price_above_ma20,ma10_above_ma20,open_price_source,prev_close_source,latest_price_source
2026-03-20,sh.601208,,C:\quant_system\stock_data_5years\sh.601208.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,33.19,33.19,32.76,32.76,33.19,30.79,36.51,29.87,0.1,63969833.0,2032434205.28,2032434205.28,,31.606,30.880999999999993,True,True,True,open,preclose,close
2026-03-20,sh.601216,,C:\quant_system\stock_data_5years\sh.601216.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,6.44,6.4,6.29,6.29,6.54,6.25,7.04,5.76,0.1,130990806.0,833775097.3,833775097.3,,6.287,6.079,True,True,True,open,preclose,close
2026-03-20,sh.601218,,C:\quant_system\stock_data_5years\sh.601218.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,6.94,6.94,7.21,7.21,7.63,6.65,7.63,6.25,0.1,250575616.0,1791609392.09,1791609392.09,,6.077,5.814,True,True,True,open,preclose,close
2026-03-20,sh.601222,,C:\quant_system\stock_data_5years\sh.601222.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,6.66,6.71,6.54,6.54,6.72,6.5,7.38,6.04,0.1,48384203.0,318280119.13,318280119.13,,6.4959999999999996,6.356,True,True,True,open,preclose,close
2026-03-20,sh.601225,,C:\quant_system\stock_data_5years\sh.601225.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,26.4,26.24,25.9,25.9,26.54,25.76,28.86,23.62,0.1,41802731.0,1087322157.14,1087322157.14,,25.544999999999998,24.4535,True,True,True,open,preclose,close
2026-03-20,sh.601228,,C:\quant_system\stock_data_5years\sh.601228.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,3.59,3.59,3.59,3.59,3.61,3.55,3.95,3.23,0.1,26972351.0,96472962.09,96472962.09,,3.5509999999999997,3.5254999999999996,True,True,True,open,preclose,close
2026-03-20,sh.601326,,C:\quant_system\stock_data_5years\sh.601326.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,3.65,3.64,3.65,3.65,3.7,3.62,4.0,3.28,0.1,34015700.0,124553796.0,124553796.0,,3.5769999999999995,3.5480000000000005,True,True,True,open,preclose,close
2026-03-20,sh.601328,,C:\quant_system\stock_data_5years\sh.601328.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,6.85,6.85,6.87,6.87,6.93,6.84,7.54,6.17,0.1,149337025.0,1027219776.65,1027219776.65,,6.769,6.722500000000001,True,True,True,open,preclose,close
2026-03-20,sh.601330,,C:\quant_system\stock_data_5years\sh.601330.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,8.67,8.78,9.0,9.0,9.15,8.52,9.66,7.9,0.1,97094907.0,860690012.98,860690012.98,,8.031,7.6049999999999995,True,True,True,open,preclose,close
2026-03-20,sh.601333,,C:\quant_system\stock_data_5years\sh.601333.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,3.16,3.16,3.13,3.13,3.18,3.13,3.48,2.84,0.1,50412557.0,158746848.41,158746848.41,,3.12,3.1115000000000004,True,True,True,open,preclose,close
2026-03-20,sh.601398,,C:\quant_system\stock_data_5years\sh.601398.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,7.2,7.2,7.25,7.25,7.3,7.18,7.92,6.48,0.1,306828268.0,2223009072.26,2223009072.26,,7.1290000000000004,7.12,True,True,True,open,preclose,close
2026-03-20,sh.601518,,C:\quant_system\stock_data_5years\sh.601518.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,3.06,3.05,3.05,3.05,3.07,3.02,3.36,2.75,0.1,17058640.0,51940660.2,51940660.2,,2.993,2.9675000000000002,True,True,True,open,preclose,close
2026-03-20,sh.601567,,C:\quant_system\stock_data_5years\sh.601567.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,30.08,30.44,30.49,30.49,30.69,29.6,33.48,27.4,0.1,31621885.0,953318433.94,953318433.94,,29.71,27.389000000000003,True,True,True,open,preclose,close
2026-03-20,sh.601568,,C:\quant_system\stock_data_5years\sh.601568.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,4.73,4.71,4.51,4.51,4.83,4.51,5.18,4.24,0.1,89122634.0,413134063.72,413134063.72,,4.457,4.407,True,True,True,open,preclose,close
2026-03-20,sh.601598,,C:\quant_system\stock_data_5years\sh.601598.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,6.0,6.02,5.96,5.96,6.03,5.91,6.62,5.42,0.1,16701200.0,99419220.0,99419220.0,,5.941000000000001,5.9375,True,True,True,open,preclose,close
2026-03-20,sh.601611,,C:\quant_system\stock_data_5years\sh.601611.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,19.0,19.21,17.9,17.9,19.24,17.29,21.13,17.29,0.1,290418965.0,5237683210.75,5237683210.75,,17.1,16.465,True,True,True,open,preclose,close
2026-03-20,sh.601668,,C:\quant_system\stock_data_5years\sh.601668.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,5.17,5.15,5.09,5.09,5.18,5.08,5.67,4.64,0.1,309401058.0,1581763459.96,1581763459.96,,5.061,5.0555,True,True,True,open,preclose,close
2026-03-20,sh.601669,,C:\quant_system\stock_data_5years\sh.601669.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,7.1,7.19,6.47,6.47,7.13,6.47,7.91,6.47,0.1,1911490858.0,12779304750.63,12779304750.63,,6.143,5.866,True,True,True,open,preclose,close
2026-03-20,sh.601699,,C:\quant_system\stock_data_5years\sh.601699.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,15.32,15.2,14.67,14.67,15.4,14.57,16.72,13.68,0.1,39247727.0,582019334.64,582019334.64,,14.662,14.419999999999998,True,True,True,open,preclose,close
2026-03-20,sh.601728,,C:\quant_system\stock_data_5years\sh.601728.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,6.18,6.18,6.11,6.11,6.26,6.11,6.8,5.56,0.1,237020804.0,1464195460.77,1464195460.77,,5.991,5.8655,True,True,True,open,preclose,close
2026-03-20,sh.601778,,C:\quant_system\stock_data_5years\sh.601778.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,5.8,5.8,5.38,5.38,5.85,5.24,6.38,5.22,0.1,445922741.0,2406475750.66,2406475750.66,,5.256,4.9079999999999995,True,True,True,open,preclose,close
2026-03-20,sh.601789,,C:\quant_system\stock_data_5years\sh.601789.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,6.36,6.79,6.56,6.56,6.81,6.18,7.47,6.11,0.1,296004806.0,1915168547.39,1915168547.39,,6.118,5.7085,True,True,True,open,preclose,close
2026-03-20,sh.601800,,C:\quant_system\stock_data_5years\sh.601800.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,8.45,8.5,8.22,8.22,8.49,8.19,9.35,7.65,0.1,94316896.0,782174773.14,782174773.14,,8.154,8.1355,True,True,True,open,preclose,close
2026-03-20,sh.601816,,C:\quant_system\stock_data_5years\sh.601816.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,5.09,5.1,5.17,5.17,5.18,5.09,5.61,4.59,0.1,217210899.0,1118632916.15,1118632916.15,,5.074,5.015,True,True,True,open,preclose,close
2026-03-20,sh.601825,,C:\quant_system\stock_data_5years\sh.601825.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,8.81,8.81,8.9,8.9,8.92,8.76,9.69,7.93,0.1,22292331.0,197505376.06,197505376.06,,8.564000000000002,8.526,True,True,True,open,preclose,close
2026-03-20,sh.601827,,C:\quant_system\stock_data_5years\sh.601827.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,9.23,9.28,9.11,9.11,9.32,9.07,10.21,8.35,0.1,9092700.0,82987247.0,82987247.0,,8.995000000000001,8.9155,True,True,True,open,preclose,close
2026-03-20,sh.601838,,C:\quant_system\stock_data_5years\sh.601838.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,17.15,17.15,17.23,17.23,17.36,17.09,18.87,15.43,0.1,28948007.0,498985682.82,498985682.82,,16.994999999999997,16.672,True,True,True,open,preclose,close
2026-03-20,sh.601868,,C:\quant_system\stock_data_5years\sh.601868.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,3.68,3.74,3.43,3.43,3.81,3.37,4.11,3.37,0.1,3130609303.0,10957556596.93,10957556596.93,,3.1079999999999997,2.782,True,True,True,open,preclose,close
2026-03-20,sh.601869,,C:\quant_system\stock_data_5years\sh.601869.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,242.0,241.9,233.0,233.0,245.0,228.0,266.09,217.71,0.1,15235142.0,3564502701.06,3564502701.06,,231.575,227.567,True,True,True,open,preclose,close
2026-03-20,sh.601880,,C:\quant_system\stock_data_5years\sh.601880.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,1.78,1.78,1.76,1.76,1.8,1.75,1.96,1.6,0.1,181893187.0,321652442.99,321652442.99,,1.741,1.709,True,True,True,open,preclose,close
2026-03-20,sh.601898,,C:\quant_system\stock_data_5years\sh.601898.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,18.82,18.82,18.23,18.23,19.09,18.18,20.7,16.94,0.1,56287397.0,1043007562.85,1043007562.85,,17.887999999999998,16.3555,True,True,True,open,preclose,close
2026-03-20,sh.601908,,C:\quant_system\stock_data_5years\sh.601908.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,4.18,4.17,4.24,4.24,4.29,4.11,4.59,3.75,0.1,100480800.0,421971039.0,421971039.0,,4.0920000000000005,4.064,True,True,True,open,preclose,close
2026-03-20,sh.601916,,C:\quant_system\stock_data_5years\sh.601916.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,3.1,3.1,3.1,3.1,3.12,3.08,3.41,2.79,0.1,140724780.0,436032258.3,436032258.3,,3.037,3.0075,True,True,True,open,preclose,close
2026-03-20,sh.601918,,C:\quant_system\stock_data_5years\sh.601918.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,8.35,8.28,8.1,8.1,8.45,8.07,9.11,7.45,0.1,64961983.0,532547796.65,532547796.65,,8.091999999999999,7.7995,True,True,True,open,preclose,close
2026-03-20,sh.601919,,C:\quant_system\stock_data_5years\sh.601919.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,15.77,15.78,16.08,16.08,16.14,15.69,17.36,14.2,0.1,129222179.0,2060303058.48,2060303058.48,,15.886,15.318999999999999,True,True,True,open,preclose,close
2026-03-20,sh.601939,,C:\quant_system\stock_data_5years\sh.601939.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,9.15,9.15,9.18,9.18,9.2,9.1,10.07,8.24,0.1,71882909.0,659019277.31,659019277.31,,9.019,8.886999999999999,True,True,True,open,preclose,close
2026-03-20,sh.601952,,C:\quant_system\stock_data_5years\sh.601952.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,10.55,10.59,10.73,10.73,11.03,10.49,11.65,9.53,0.1,31538710.0,340740015.8,340740015.8,,10.257,9.822,True,True,True,open,preclose,close
2026-03-20,sh.601963,,C:\quant_system\stock_data_5years\sh.601963.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,11.3,11.28,11.6,11.6,11.79,11.2,12.41,10.15,0.1,20753623.0,239831535.86,239831535.86,,10.971,10.577,True,True,True,open,preclose,close
2026-03-20,sh.601969,,C:\quant_system\stock_data_5years\sh.601969.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,13.65,13.56,13.11,13.11,13.94,12.91,14.92,12.2,0.1,72564512.0,965201356.39,965201356.39,,13.037,12.504999999999999,True,True,True,open,preclose,close
2026-03-20,sh.601975,,C:\quant_system\stock_data_5years\sh.601975.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,4.36,4.37,4.81,4.81,4.81,4.33,4.81,3.93,0.1,553075905.0,2572568623.78,2572568623.78,,4.647,4.277500000000001,True,True,True,open,preclose,close
2026-03-20,sh.601985,,C:\quant_system\stock_data_5years\sh.601985.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,9.24,9.24,9.06,9.06,9.31,9.01,10.16,8.32,0.1,275064067.0,2511936514.73,2511936514.73,,8.931000000000001,8.748999999999999,True,True,True,open,preclose,close
2026-03-20,sh.601988,,C:\quant_system\stock_data_5years\sh.601988.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,5.39,5.39,5.4,5.4,5.42,5.37,5.93,4.85,0.1,206924880.0,1117120524.72,1117120524.72,,5.3759999999999994,5.3525,True,True,True,open,preclose,close
2026-03-20,sh.601991,,C:\quant_system\stock_data_5years\sh.601991.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,4.6,4.74,4.33,4.33,4.65,4.27,5.21,4.27,0.1,654750939.0,2877188915.71,2877188915.71,,4.209999999999999,4.011,True,True,True,open,preclose,close
2026-03-20,sh.603002,,C:\quant_system\stock_data_5years\sh.603002.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,10.69,10.69,11.04,11.04,11.08,10.55,11.76,9.62,0.1,57947405.0,631094053.79,631094053.79,,10.675,10.57,True,True,True,open,preclose,close
2026-03-20,sh.603007,,C:\quant_system\stock_data_5years\sh.603007.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,7.25,7.26,6.9,6.9,7.43,6.9,7.99,6.53,0.1,34082963.0,241802425.7,241802425.7,,6.766,6.6125,True,True,True,open,preclose,close
2026-03-20,sh.603017,,C:\quant_system\stock_data_5years\sh.603017.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,13.04,13.13,13.41,13.41,13.5,12.97,14.44,11.82,0.1,17007400.0,226646863.0,226646863.0,,12.85,12.7865,True,True,True,open,preclose,close
2026-03-20,sh.603026,,C:\quant_system\stock_data_5years\sh.603026.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,74.45,73.0,75.0,75.0,77.23,73.73,80.3,65.7,0.1,19456044.0,1465173696.47,1465173696.47,,66.898,66.5775,True,True,True,open,preclose,close
2026-03-20,sh.603042,,C:\quant_system\stock_data_5years\sh.603042.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,20.17,20.31,20.73,20.73,20.92,19.91,22.34,18.28,0.1,18851699.0,387473563.5,387473563.5,,20.105,19.7055,True,True,True,open,preclose,close
2026-03-20,sh.603050,,C:\quant_system\stock_data_5years\sh.603050.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,23.04,22.54,23.87,23.87,23.96,21.7,24.79,20.29,0.1,15141162.0,345657324.29,345657324.29,,22.777,22.080499999999997,True,True,True,open,preclose,close
2026-03-20,sh.603055,,C:\quant_system\stock_data_5years\sh.603055.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,10.16,10.16,10.53,10.53,10.8,10.16,11.18,9.14,0.1,37482136.0,395598556.83,395598556.83,,9.887,9.6955,True,True,True,open,preclose,close
2026-03-20,sh.603063,,C:\quant_system\stock_data_5years\sh.603063.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,32.9,32.2,32.39,32.39,33.0,32.0,35.42,28.98,0.1,20500880.0,663467251.17,663467251.17,,31.409,30.682499999999997,True,True,True,open,preclose,close
2026-03-20,sh.603071,,C:\quant_system\stock_data_5years\sh.603071.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,14.76,14.76,14.45,14.45,14.86,14.38,16.24,13.28,0.1,5842200.0,84998585.0,84998585.0,,14.399000000000001,14.138,True,True,True,open,preclose,close
2026-03-20,sh.603077,,C:\quant_system\stock_data_5years\sh.603077.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,3.25,3.28,3.16,3.16,3.36,3.13,3.61,2.95,0.1,649459925.0,2089272960.19,2089272960.19,,2.993,2.822,True,True,True,open,preclose,close
2026-03-20,sh.603083,,C:\quant_system\stock_data_5years\sh.603083.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,116.2,117.71,118.88,118.88,119.3,114.3,129.48,105.94,0.1,21470935.0,2507222074.9,2507222074.9,,116.43799999999999,110.86299999999999,True,True,True,open,preclose,close
2026-03-20,sh.603098,,C:\quant_system\stock_data_5years\sh.603098.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,16.91,16.91,16.27,16.27,17.12,16.08,18.6,15.22,0.1,13772640.0,226040453.0,226040453.0,,15.828,15.504000000000001,True,True,True,open,preclose,close
2026-03-20,sh.603113,,C:\quant_system\stock_data_5years\sh.603113.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,8.08,8.2,7.89,7.89,8.35,7.71,9.02,7.38,0.1,51317222.0,408370640.88,408370640.88,,7.604000000000001,7.382000000000001,True,True,True,open,preclose,close
2026-03-20,sh.603115,,C:\quant_system\stock_data_5years\sh.603115.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,32.64,32.11,32.5,32.5,32.79,30.39,35.32,28.9,0.1,11363594.0,359489732.8,359489732.8,,30.786,28.843999999999994,True,True,True,open,preclose,close
2026-03-20,sh.603118,,C:\quant_system\stock_data_5years\sh.603118.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,12.47,12.54,12.77,12.77,12.81,12.31,13.79,11.29,0.1,30794981.0,387633998.05,387633998.05,,12.274,12.225,True,True,True,open,preclose,close
2026-03-20,sh.603139,,C:\quant_system\stock_data_5years\sh.603139.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,28.03,27.92,28.49,28.49,28.6,27.88,30.71,25.13,0.1,2915952.0,82589431.82,82589431.82,,27.52,26.378500000000003,True,True,True,open,preclose,close
2026-03-20,sh.603158,,C:\quant_system\stock_data_5years\sh.603158.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,12.8,12.8,12.41,12.41,12.8,12.09,14.08,11.52,0.1,44209312.0,545815639.07,545815639.07,,11.304,11.1015,True,True,True,open,preclose,close
2026-03-20,sh.603169,,C:\quant_system\stock_data_5years\sh.603169.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,13.5,12.8,12.29,12.29,13.5,12.21,14.08,11.52,0.1,137208035.0,1740789829.66,1740789829.66,,11.509,11.107,True,True,True,open,preclose,close
2026-03-20,sh.603175,,C:\quant_system\stock_data_5years\sh.603175.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,79.65,80.17,88.19,88.19,88.19,77.07,88.19,72.15,0.1,8304048.0,693139924.53,693139924.53,,79.79499999999999,75.37,True,True,True,open,preclose,close
2026-03-20,sh.603196,,C:\quant_system\stock_data_5years\sh.603196.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,27.44,27.71,28.23,28.23,29.29,27.42,30.48,24.94,0.1,7089900.0,202914847.0,202914847.0,,26.621,26.299,True,True,True,open,preclose,close
2026-03-20,sh.603199,,C:\quant_system\stock_data_5years\sh.603199.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,42.77,42.57,42.64,42.64,43.45,42.38,46.83,38.31,0.1,2631670.0,112811016.2,112811016.2,,41.381,41.2875,True,True,True,open,preclose,close
2026-03-20,sh.603209,,C:\quant_system\stock_data_5years\sh.603209.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,15.36,15.38,16.19,16.19,16.6,15.35,16.92,13.84,0.1,18311635.0,293019006.78,293019006.78,,16.047,16.012999999999998,True,True,True,open,preclose,close
2026-03-20,sh.603218,,C:\quant_system\stock_data_5years\sh.603218.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,16.88,16.65,15.82,15.82,17.09,15.49,18.32,14.99,0.1,61648353.0,996296162.51,996296162.51,,14.815999999999999,14.392500000000002,True,True,True,open,preclose,close
2026-03-20,sh.603226,,C:\quant_system\stock_data_5years\sh.603226.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,38.78,39.0,39.82,39.82,40.94,38.6,42.9,35.1,0.1,5007024.0,199407659.93,199407659.93,,35.156,32.248,True,True,True,open,preclose,close
2026-03-20,sh.603248,,C:\quant_system\stock_data_5years\sh.603248.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,28.88,28.2,31.02,31.02,31.02,27.7,31.02,25.38,0.1,40106455.0,1179755409.43,1179755409.43,,24.744999999999997,23.899,True,True,True,open,preclose,close
2026-03-20,sh.603261,,C:\quant_system\stock_data_5years\sh.603261.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,32.91,32.63,32.0,32.0,33.25,31.01,35.89,29.37,0.1,1554300.0,50473444.0,50473444.0,,29.921,29.665,True,True,True,open,preclose,close
2026-03-20,sh.603288,,C:\quant_system\stock_data_5years\sh.603288.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,37.79,37.79,38.51,38.51,38.72,37.73,41.57,34.01,0.1,31104463.0,1194722170.43,1194722170.43,,36.986000000000004,36.557,True,True,True,open,preclose,close
2026-03-20,sh.603301,,C:\quant_system\stock_data_5years\sh.603301.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,92.6,92.38,92.25,92.25,93.77,91.01,101.62,83.14,0.1,2564620.0,236615671.0,236615671.0,,91.55,89.70400000000001,True,True,True,open,preclose,close
2026-03-20,sh.603309,,C:\quant_system\stock_data_5years\sh.603309.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,15.5,15.55,15.31,15.31,15.53,15.17,17.11,14.0,0.1,3798240.0,58172379.3,58172379.3,,15.037,14.974,True,True,True,open,preclose,close
2026-03-20,sh.603312,,C:\quant_system\stock_data_5years\sh.603312.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,48.87,48.97,48.24,48.24,48.96,47.61,53.87,44.07,0.1,1866347.0,89605315.79,89605315.79,,47.69199999999999,47.314499999999995,True,True,True,open,preclose,close
2026-03-20,sh.603316,,C:\quant_system\stock_data_5years\sh.603316.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,16.03,15.81,15.97,15.97,16.68,15.47,17.39,14.23,0.1,16156300.0,256895465.0,256895465.0,,15.666,14.873499999999998,True,True,True,open,preclose,close
2026-03-20,sh.603363,,C:\quant_system\stock_data_5years\sh.603363.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,4.32,4.33,4.48,4.48,4.66,4.32,4.76,3.9,0.1,118544016.0,531659279.73,531659279.73,,4.345,4.241,True,True,True,open,preclose,close
2026-03-20,sh.603391,,C:\quant_system\stock_data_5years\sh.603391.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,75.4,75.2,75.53,75.53,77.2,75.0,82.72,67.68,0.1,1969388.0,148957545.31,148957545.31,,73.064,72.65350000000001,True,True,True,open,preclose,close
2026-03-20,sh.603393,,C:\quant_system\stock_data_5years\sh.603393.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,42.14,42.14,41.1,41.1,42.54,40.24,46.35,37.93,0.1,17775401.0,731921556.92,731921556.92,,40.063,35.7335,True,True,True,open,preclose,close
2026-03-20,sh.603395,,C:\quant_system\stock_data_5years\sh.603395.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,32.72,33.0,32.74,32.74,33.93,32.6,36.3,29.7,0.1,9309387.0,309322457.66,309322457.66,,31.722999999999995,31.1895,True,True,True,open,preclose,close
2026-03-20,sh.603398,,C:\quant_system\stock_data_5years\sh.603398.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,9.76,9.79,9.72,9.72,9.89,9.42,10.77,8.81,0.1,10181940.0,98858614.0,98858614.0,,9.563,9.4745,True,True,True,open,preclose,close
2026-03-20,sh.603400,,C:\quant_system\stock_data_5years\sh.603400.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,67.35,67.36,70.67,70.67,71.0,67.09,74.1,60.62,0.1,2085151.0,145361773.17,145361773.17,,69.655,67.62049999999999,True,True,True,open,preclose,close
2026-03-20,sh.603421,,C:\quant_system\stock_data_5years\sh.603421.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,9.23,9.38,10.32,10.32,10.32,9.23,10.32,8.44,0.1,85730187.0,859430638.96,859430638.96,,8.963,8.5215,True,True,True,open,preclose,close
2026-03-20,sh.603477,,C:\quant_system\stock_data_5years\sh.603477.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,18.93,19.0,18.9,18.9,19.46,18.74,20.9,17.1,0.1,16879678.0,321658459.96,321658459.96,,18.599,18.073,True,True,True,open,preclose,close
2026-03-20,sh.603489,,C:\quant_system\stock_data_5years\sh.603489.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,32.89,33.14,34.53,34.53,35.12,32.6,36.45,29.83,0.1,6709181.0,228932664.73,228932664.73,,33.338,31.71,True,True,True,open,preclose,close
2026-03-20,sh.603507,,C:\quant_system\stock_data_5years\sh.603507.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,39.57,37.57,38.6,38.6,40.0,38.0,41.33,33.81,0.1,25016298.0,972111403.55,972111403.55,,34.511,33.142999999999994,True,True,True,open,preclose,close
2026-03-20,sh.603527,,C:\quant_system\stock_data_5years\sh.603527.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,12.52,12.41,12.54,12.54,12.79,12.44,13.65,11.17,0.1,29036566.0,365426229.7,365426229.7,,11.348,11.24,True,True,True,open,preclose,close
2026-03-20,sh.603538,,C:\quant_system\stock_data_5years\sh.603538.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,25.37,25.37,25.13,25.13,26.1,24.67,27.91,22.83,0.1,31590943.0,804173337.28,804173337.28,,22.695,22.1105,True,True,True,open,preclose,close
2026-03-20,sh.603557,,C:\quant_system\stock_data_5years\sh.603557.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,3.96,4.01,4.21,4.21,4.21,3.96,4.41,3.61,0.1,13234127.0,54440832.65,54440832.65,,3.6669999999999994,3.476,True,True,True,open,preclose,close
2026-03-20,sh.603565,,C:\quant_system\stock_data_5years\sh.603565.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,10.99,10.99,11.19,11.19,11.24,10.94,12.09,9.89,0.1,19753897.0,220033680.8,220033680.8,,10.997,10.809999999999999,True,True,True,open,preclose,close
2026-03-20,sh.603568,,C:\quant_system\stock_data_5years\sh.603568.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,28.55,28.83,28.1,28.1,28.55,27.42,31.71,25.95,0.1,6555357.0,183237652.24,183237652.24,,28.0,27.845000000000006,True,True,True,open,preclose,close
2026-03-20,sh.603588,,C:\quant_system\stock_data_5years\sh.603588.csv,2026-03-16,PAUSED_FALLBACK,REPLAY_PROXY,True,15.45,15.23,15.97,15.97,16.26,14.58,16.75,13.71,0.1,126075611.0,1940423346.23,1940423346.23,,14.258000000000001,12.8005,True,True,True,open,preclose,close
