file_name,code,start_date,end_date,initial_cash,final_equity,total_return_pct,trade_count,win_rate_pct,avg_pnl,avg_return_pct,max_drawdown_pct
sz.002487.csv,sz.002487,2020-01-02,2026-03-16,100000.0,1596069.1,1496.07,75,48.0,21608.7,6.43,-55.23
sz.000422.csv,sz.000422,2020-01-02,2026-03-16,100000.0,1254819.49,1154.82,74,50.0,15895.28,4.57,-33.83
sh.688125.csv,sh.688125,2022-04-15,2026-03-16,100000.0,1116553.05,1016.55,40,52.5,16412.78,6.86,-37.79
sh.601127.csv,sh.601127,2020-01-02,2026-03-16,100000.0,966415.38,866.42,78,35.9,11107.89,4.72,-50.21
sz.001309.csv,sz.001309,2022-07-01,2026-03-16,100000.0,958798.94,858.8,44,47.73,15592.5,6.46,-45.54
sz.002006.csv,sz.002006,2020-01-02,2026-03-16,100000.0,947008.72,847.01,71,40.85,11763.57,4.3,-33.89
sz.300502.csv,sz.300502,2021-02-18,2026-03-16,100000.0,919683.24,819.68,56,44.64,13241.9,5.96,-52.87
sz.002865.csv,sz.002865,2020-01-02,2026-03-16,100000.0,912428.31,812.43,77,45.45,10551.02,4.3,-39.66
sz.000628.csv,sz.000628,2020-01-02,2026-03-16,100000.0,853946.22,753.95,78,30.77,9665.98,5.06,-38.22
sz.300548.csv,sz.300548,2021-02-18,2026-03-16,100000.0,848345.1,748.35,64,50.0,11786.22,4.74,-68.1
sh.688525.csv,sh.688525,2022-12-30,2026-03-16,100000.0,824775.52,724.78,38,50.0,16063.25,8.07,-33.24
sz.300779.csv,sz.300779,2021-02-18,2026-03-16,100000.0,777903.39,677.9,63,39.68,11083.13,4.97,-48.77
sz.000890.csv,sz.000890,2020-01-02,2026-03-16,100000.0,755692.14,655.69,73,43.84,3217.43,2.16,-37.53
sh.603757.csv,sh.603757,2020-01-02,2026-03-16,100000.0,714602.09,614.6,74,40.54,8250.69,3.84,-33.65
sz.300972.csv,sz.300972,2021-04-19,2026-03-16,100000.0,672761.97,572.76,60,38.33,9546.03,5.34,-42.89
sh.600481.csv,sh.600481,2020-01-02,2026-03-16,100000.0,668422.45,568.42,70,42.86,8120.32,3.5,-49.63
sh.600839.csv,sh.600839,2020-01-02,2026-03-16,100000.0,647383.58,547.38,72,44.44,7725.71,3.84,-34.88
sz.000408.csv,sz.000408,2020-01-02,2026-03-16,100000.0,610108.06,510.11,76,53.95,6711.95,2.99,-33.47
sz.002455.csv,sz.002455,2020-01-02,2026-03-16,100000.0,607536.28,507.54,74,39.19,7819.86,4.89,-43.95
sh.688037.csv,sh.688037,2020-01-02,2026-03-16,100000.0,602418.54,502.42,81,40.74,6202.7,3.42,-58.68
sz.301018.csv,sz.301018,2021-07-07,2026-03-16,100000.0,599895.6,499.9,58,39.66,9307.14,4.67,-61.35
sh.603268.csv,sh.603268,2020-01-02,2026-03-16,100000.0,599321.35,499.32,79,43.04,3971.94,3.86,-58.74
sh.688183.csv,sh.688183,2021-02-25,2026-03-16,100000.0,596745.66,496.75,64,43.75,7761.65,3.65,-36.63
sh.688585.csv,sh.688585,2020-09-28,2026-03-16,100000.0,588367.9,488.37,70,34.29,7779.07,13.92,-56.92
sz.300857.csv,sz.300857,2021-02-18,2026-03-16,100000.0,582727.56,482.73,64,48.44,7580.89,4.05,-43.24
sz.301377.csv,sz.301377,2022-11-22,2026-03-16,100000.0,573426.31,473.43,38,47.37,12458.59,5.99,-36.43
sz.300394.csv,sz.300394,2021-02-18,2026-03-16,100000.0,559134.69,459.13,65,41.54,7063.61,4.02,-64.25
sz.002759.csv,sz.002759,2020-01-02,2026-03-16,100000.0,552016.52,452.02,67,38.81,6424.34,3.73,-69.44
sz.301205.csv,sz.301205,2022-09-13,2026-03-16,100000.0,551822.6,451.82,39,43.59,11323.83,7.03,-64.33
sz.000833.csv,sz.000833,2020-01-02,2026-03-16,100000.0,542648.73,442.65,82,36.59,4197.48,3.22,-46.85
sz.300432.csv,sz.300432,2021-02-18,2026-03-16,100000.0,542229.72,442.23,67,38.81,6005.38,3.58,-44.45
sz.300604.csv,sz.300604,2021-02-18,2026-03-16,100000.0,540560.45,440.56,65,41.54,6777.85,4.27,-63.07
sh.603040.csv,sh.603040,2020-01-02,2026-03-16,100000.0,518927.51,418.93,77,42.86,5440.62,2.79,-29.11
sz.002931.csv,sz.002931,2020-01-02,2026-03-16,100000.0,516413.98,416.41,76,39.47,5479.13,4.94,-42.61
sz.300293.csv,sz.300293,2020-01-02,2026-03-16,100000.0,514538.48,414.54,78,38.46,5314.6,3.61,-62.74
sh.603486.csv,sh.603486,2020-01-02,2026-03-16,100000.0,509517.17,409.52,69,40.58,5935.03,3.41,-66.86
sh.688202.csv,sh.688202,2020-01-02,2026-03-16,100000.0,506409.92,406.41,74,48.65,6260.82,3.58,-56.72
sh.600096.csv,sh.600096,2020-01-02,2026-03-16,100000.0,502679.99,402.68,76,51.32,5768.26,2.74,-38.03
sz.300657.csv,sz.300657,2021-02-18,2026-03-16,100000.0,496849.03,396.85,62,40.32,6679.65,3.76,-38.61
sz.000564.csv,sz.000564,2020-01-02,2026-03-16,100000.0,486700.39,386.7,72,36.11,5370.84,3.33,-40.34
sz.002378.csv,sz.002378,2020-01-02,2026-03-16,100000.0,484968.34,384.97,80,46.25,4812.1,2.65,-56.82
sh.688663.csv,sh.688663,2021-04-13,2026-03-16,100000.0,483805.08,383.81,53,41.51,6570.07,4.3,-51.84
sh.688195.csv,sh.688195,2021-03-26,2026-03-16,100000.0,478484.84,378.48,62,46.77,5073.3,3.82,-57.64
sh.605196.csv,sh.605196,2021-05-11,2026-03-16,100000.0,476342.69,376.34,59,52.54,5308.4,2.83,-35.83
sh.600172.csv,sh.600172,2020-01-02,2026-03-16,100000.0,474947.14,374.95,71,40.85,2912.86,2.45,-47.5
sz.002536.csv,sz.002536,2020-01-02,2026-03-16,100000.0,474596.88,374.6,78,38.46,3898.71,2.75,-43.52
sh.603778.csv,sh.603778,2020-01-02,2026-03-16,100000.0,473866.01,373.87,81,33.33,2649.01,3.69,-64.78
sz.300475.csv,sz.300475,2021-02-18,2026-03-16,100000.0,472712.59,372.71,70,37.14,5352.15,6.06,-58.96
sh.605289.csv,sh.605289,2021-04-26,2026-03-16,100000.0,462745.02,362.75,55,45.45,3320.5,2.56,-49.85
sz.301550.csv,sz.301550,2023-09-15,2026-03-16,100000.0,458991.93,358.99,29,51.72,12379.03,7.43,-33.12
sz.000420.csv,sz.000420,2020-01-02,2026-03-16,100000.0,455385.14,355.39,70,44.29,5219.09,2.83,-44.57
sz.300007.csv,sz.300007,2020-01-02,2026-03-16,100000.0,453872.52,353.87,79,45.57,4446.6,2.5,-33.95
sz.302132.csv,sz.302132,2021-02-18,2026-03-10,100000.0,453764.85,353.76,62,37.1,5705.88,6.46,-56.21
sz.301308.csv,sz.301308,2022-08-05,2026-03-16,100000.0,452747.4,352.75,45,44.44,7558.64,4.71,-37.87
sh.600289.csv,sh.600289,2020-01-02,2026-03-16,100000.0,452255.32,352.26,73,31.51,3628.56,4.22,-52.15
sz.000899.csv,sz.000899,2020-01-02,2026-03-16,100000.0,449436.48,349.44,81,44.44,3168.83,2.25,-67.68
sh.603286.csv,sh.603286,2020-01-02,2026-03-16,100000.0,447767.87,347.77,71,45.07,5006.36,2.86,-45.8
sh.600165.csv,sh.600165,2020-01-02,2026-03-16,100000.0,442495.48,342.5,75,40.0,4566.61,2.7,-47.98
sz.300986.csv,sz.300986,2021-04-30,2026-03-16,100000.0,438967.82,338.97,55,32.73,6163.05,5.98,-56.76
sz.300308.csv,sz.300308,2020-01-02,2026-03-16,100000.0,436802.0,336.8,76,38.16,4431.61,3.53,-59.75
sh.601899.csv,sh.601899,2020-01-02,2026-03-16,100000.0,429536.55,329.54,89,52.81,3702.66,1.97,-37.97
sh.601919.csv,sh.601919,2020-01-02,2026-03-16,100000.0,429263.26,329.26,83,40.96,3967.03,2.31,-39.98
sh.603301.csv,sh.603301,2020-01-02,2026-03-16,100000.0,428393.0,328.39,76,40.79,3251.0,4.16,-74.7
sh.603991.csv,sh.603991,2020-01-02,2026-03-16,100000.0,424699.3,324.7,79,39.24,3351.7,2.52,-55.99
sh.688025.csv,sh.688025,2020-01-02,2026-03-16,100000.0,424202.86,324.2,79,35.44,4103.83,3.49,-56.23
sh.603985.csv,sh.603985,2020-01-02,2026-03-16,100000.0,422341.82,322.34,75,44.0,4527.41,3.17,-54.86
sh.688068.csv,sh.688068,2020-01-02,2026-03-16,100000.0,422147.57,322.15,74,39.19,4883.18,5.37,-74.76
sz.300671.csv,sz.300671,2021-02-18,2026-03-16,100000.0,421665.28,321.67,66,33.33,4873.72,4.34,-46.45
sh.601179.csv,sh.601179,2020-01-02,2026-03-16,100000.0,417382.52,317.38,84,34.52,3336.86,2.08,-43.36
sz.300077.csv,sz.300077,2020-01-02,2026-03-16,100000.0,417274.07,317.27,83,37.35,3686.66,4.47,-65.56
sz.300255.csv,sz.300255,2020-01-02,2026-03-16,100000.0,417037.67,317.04,87,39.08,3644.11,2.98,-49.06
sz.002703.csv,sz.002703,2020-01-02,2026-03-16,100000.0,415256.48,315.26,81,39.51,3892.06,2.84,-57.73
sz.300520.csv,sz.300520,2021-02-18,2026-03-16,100000.0,410626.51,310.63,65,47.69,4778.87,2.77,-32.63
sz.000510.csv,sz.000510,2020-01-02,2026-03-16,100000.0,409680.13,309.68,75,45.33,4129.07,2.42,-44.38
sz.300913.csv,sz.300913,2021-02-18,2026-03-16,100000.0,402843.64,302.84,73,35.62,4148.54,3.3,-43.36
sh.603389.csv,sh.603389,2020-01-02,2026-03-16,100000.0,399772.23,299.77,76,48.68,3944.37,2.61,-57.02
sh.600089.csv,sh.600089,2020-01-02,2026-03-16,100000.0,399295.78,299.3,90,38.89,3325.51,1.93,-40.28
sh.603308.csv,sh.603308,2020-01-02,2026-03-16,100000.0,398886.18,298.89,75,44.0,3985.15,2.3,-32.91
sz.300827.csv,sz.300827,2021-02-18,2026-03-16,100000.0,397351.47,297.35,65,41.54,4451.24,3.59,-68.88
sz.300489.csv,sz.300489,2021-02-18,2026-03-16,100000.0,396656.95,296.66,63,39.68,5106.62,6.01,-52.8
sh.600595.csv,sh.600595,2020-01-02,2026-03-16,100000.0,387684.18,287.68,78,46.15,3688.26,2.02,-33.71
sz.000657.csv,sz.000657,2020-01-02,2026-03-16,100000.0,383647.56,283.65,79,39.24,3590.48,2.44,-48.59
sh.688257.csv,sh.688257,2021-10-27,2026-03-16,100000.0,383282.66,283.28,54,44.44,3301.0,2.28,-31.13
sz.002650.csv,sz.002650,2020-01-02,2026-03-16,100000.0,382878.76,282.88,81,40.74,3492.33,2.46,-55.19
sz.002384.csv,sz.002384,2020-01-02,2026-03-16,100000.0,381604.53,281.6,79,36.71,2001.24,1.86,-53.12
sh.603226.csv,sh.603226,2020-01-02,2026-03-16,100000.0,377100.35,277.1,80,37.5,2546.03,2.06,-55.11
sh.603929.csv,sh.603929,2020-01-02,2026-03-16,100000.0,376860.71,276.86,80,35.0,3460.76,2.84,-57.71
sz.002881.csv,sz.002881,2020-01-02,2026-03-16,100000.0,375739.75,275.74,72,43.06,4369.79,3.02,-51.62
sh.603067.csv,sh.603067,2020-01-02,2026-03-16,100000.0,375106.54,275.11,78,39.74,3527.01,2.5,-47.67
sz.301413.csv,sz.301413,2023-12-18,2026-03-16,100000.0,373223.71,273.22,26,53.85,10508.61,6.73,-30.45
sz.002052.csv,sz.002052,2020-01-02,2026-03-16,100000.0,370360.73,270.36,84,34.52,3190.37,2.46,-73.72
sh.601138.csv,sh.601138,2020-01-02,2026-03-16,100000.0,370130.47,270.13,85,35.29,3178.01,3.02,-44.99
sh.600078.csv,sh.600078,2020-01-02,2026-03-16,100000.0,369692.8,269.69,73,43.84,3846.11,2.91,-48.88
sh.688411.csv,sh.688411,2025-01-27,2026-03-16,100000.0,369677.64,269.68,9,55.56,23935.91,25.18,-44.17
sh.603993.csv,sh.603993,2020-01-02,2026-03-16,100000.0,367480.15,267.48,74,44.59,3614.6,2.35,-41.47
sz.003022.csv,sz.003022,2020-12-08,2026-03-16,100000.0,365761.14,265.76,61,47.54,4463.5,2.88,-55.47
sh.688682.csv,sh.688682,2021-04-20,2026-03-16,100000.0,363289.17,263.29,62,46.77,4246.6,3.01,-42.59
sh.605580.csv,sh.605580,2021-08-19,2026-03-16,100000.0,362919.4,262.92,57,36.84,4943.05,2.89,-43.22
sh.601633.csv,sh.601633,2020-01-02,2026-03-16,100000.0,362856.07,262.86,70,41.43,3622.24,2.51,-37.2
sz.300201.csv,sz.300201,2020-01-02,2026-03-16,100000.0,361529.93,261.53,81,38.27,2380.41,1.86,-43.4
sh.601216.csv,sh.601216,2020-01-02,2026-03-16,100000.0,360746.1,260.75,85,35.29,2765.43,3.2,-38.32
sz.000158.csv,sz.000158,2020-01-02,2026-03-16,100000.0,360686.82,260.69,74,33.78,3531.47,4.45,-52.36
sz.002837.csv,sz.002837,2020-01-02,2026-03-16,100000.0,358985.43,258.99,85,34.12,3046.89,2.59,-66.76
sz.300382.csv,sz.300382,2020-01-02,2026-03-16,100000.0,357784.6,257.78,69,42.03,3736.01,3.12,-62.2
sz.002354.csv,sz.002354,2020-01-02,2026-03-16,100000.0,357757.3,257.76,73,43.84,3556.15,2.41,-64.27
sz.002270.csv,sz.002270,2020-01-02,2026-03-16,100000.0,357344.57,257.34,75,46.67,3431.26,1.98,-38.34
sh.603667.csv,sh.603667,2020-01-02,2026-03-16,100000.0,355288.33,255.29,80,47.5,3246.95,2.11,-49.02
sh.600107.csv,sh.600107,2020-01-02,2026-03-16,100000.0,354375.71,254.38,77,42.86,3303.58,2.34,-43.48
sz.300048.csv,sz.300048,2020-01-02,2026-03-16,100000.0,352537.5,252.54,75,42.67,3111.07,2.07,-43.08
sz.300672.csv,sz.300672,2021-02-18,2026-03-16,100000.0,352499.18,252.5,62,40.32,3617.46,3.1,-57.22
sh.688516.csv,sh.688516,2020-05-21,2026-03-16,100000.0,349836.79,249.84,79,36.71,3162.49,2.98,-65.06
sh.688521.csv,sh.688521,2020-08-18,2026-03-16,100000.0,348162.87,248.16,63,38.1,3939.09,3.19,-37.08
sh.603185.csv,sh.603185,2020-01-02,2026-03-16,100000.0,342227.45,242.23,78,37.18,3148.34,2.8,-62.6
sh.603737.csv,sh.603737,2020-01-02,2026-03-16,100000.0,341795.13,241.8,77,38.96,3140.2,2.37,-37.84
sz.002545.csv,sz.002545,2020-01-02,2026-03-16,100000.0,337221.04,237.22,77,42.86,3080.79,1.95,-39.56
sz.000799.csv,sz.000799,2020-01-02,2026-03-16,100000.0,334795.01,234.8,80,37.5,2934.94,2.56,-51.91
sh.688698.csv,sh.688698,2020-12-29,2026-03-16,100000.0,333230.11,233.23,73,45.21,3194.93,2.05,-33.63
sh.688678.csv,sh.688678,2020-12-23,2026-03-16,100000.0,332776.69,232.78,65,43.08,3302.56,2.62,-53.29
sh.600111.csv,sh.600111,2020-01-02,2026-03-16,100000.0,332701.09,232.7,76,31.58,3061.86,2.56,-57.44
sz.300354.csv,sz.300354,2020-01-02,2026-03-16,100000.0,331401.79,231.4,72,41.67,3213.91,2.47,-43.39
sz.002164.csv,sz.002164,2020-01-02,2026-03-16,100000.0,330865.31,230.87,72,38.89,3206.46,2.15,-48.71
sh.600129.csv,sh.600129,2020-01-02,2026-03-16,100000.0,329640.96,229.64,78,48.72,2927.87,1.89,-42.22
sz.300115.csv,sz.300115,2020-01-02,2026-03-16,100000.0,328996.05,229.0,78,43.59,2935.85,2.24,-43.53
sz.300718.csv,sz.300718,2021-02-18,2026-03-16,100000.0,327993.79,227.99,69,28.99,3304.26,3.51,-43.84
sh.600416.csv,sh.600416,2020-01-02,2026-03-16,100000.0,326570.99,226.57,73,49.32,3267.88,2.33,-37.72
sz.300727.csv,sz.300727,2021-02-18,2026-03-16,100000.0,325150.44,225.15,67,40.3,3360.45,2.36,-40.76
sz.300559.csv,sz.300559,2021-02-18,2026-03-16,100000.0,324782.2,224.78,56,51.79,3931.89,2.54,-36.91
sz.000913.csv,sz.000913,2020-01-02,2026-03-16,100000.0,324629.09,224.63,76,34.21,2988.83,2.42,-44.0
sz.300409.csv,sz.300409,2021-02-18,2026-03-16,100000.0,322147.92,222.15,58,36.21,3835.56,3.45,-53.11
sh.688622.csv,sh.688622,2021-09-13,2026-03-16,100000.0,321943.36,221.94,54,35.19,4110.06,3.15,-39.26
sz.002176.csv,sz.002176,2020-01-02,2026-03-16,100000.0,320781.18,220.78,75,34.67,2945.03,2.84,-60.79
sh.600835.csv,sh.600835,2020-01-02,2026-03-16,100000.0,320657.01,220.66,66,48.48,3343.29,2.3,-34.4
sz.300534.csv,sz.300534,2021-02-18,2026-03-16,100000.0,320375.18,220.38,66,51.52,3330.59,2.56,-48.08
sh.600520.csv,sh.600520,2020-01-02,2026-03-16,100000.0,319661.27,219.66,81,38.27,2613.96,2.74,-56.32
sz.002290.csv,sz.002290,2020-01-02,2026-03-16,100000.0,317651.23,217.65,82,42.68,2815.63,2.0,-47.67
sz.300342.csv,sz.300342,2020-01-02,2026-03-16,100000.0,317220.57,217.22,82,40.24,2649.03,3.09,-63.69
sz.300438.csv,sz.300438,2021-02-18,2026-03-16,100000.0,315194.29,215.19,53,35.85,2938.9,3.04,-66.78
sh.600711.csv,sh.600711,2020-01-02,2026-03-16,100000.0,315018.1,215.02,79,36.71,2721.75,1.97,-45.76
sh.603859.csv,sh.603859,2020-01-02,2026-03-16,100000.0,314891.25,214.89,69,37.68,3114.37,2.24,-40.11
sz.002312.csv,sz.002312,2020-01-02,2026-03-16,100000.0,314280.83,214.28,78,39.74,2747.19,2.3,-48.03
sz.002498.csv,sz.002498,2020-01-02,2026-03-16,100000.0,313847.38,213.85,84,33.33,1186.76,1.17,-44.78
sz.000908.csv,sz.000908,2020-01-02,2026-03-16,100000.0,313721.91,213.72,80,36.25,2671.52,2.74,-68.92
sh.600329.csv,sh.600329,2020-01-02,2026-03-16,100000.0,313105.5,213.11,75,41.33,2797.26,1.93,-33.4
sh.605060.csv,sh.605060,2021-03-01,2026-03-16,100000.0,312395.04,212.4,67,46.27,2876.45,2.05,-38.12
sh.605286.csv,sh.605286,2021-03-22,2026-03-16,100000.0,311608.57,211.61,54,44.44,2837.95,3.01,-42.45
sh.600732.csv,sh.600732,2020-01-02,2026-03-16,100000.0,311514.68,211.51,68,36.76,3191.82,3.1,-55.33
sh.600593.csv,sh.600593,2020-01-02,2026-03-16,100000.0,311459.8,211.46,78,44.87,2517.67,2.11,-47.44
sh.688416.csv,sh.688416,2022-08-29,2026-03-16,100000.0,311153.38,211.15,41,46.34,4454.99,3.47,-47.72
sh.600809.csv,sh.600809,2020-01-02,2026-03-16,100000.0,310905.48,210.91,72,43.06,2929.24,2.12,-46.73
sh.688498.csv,sh.688498,2022-12-21,2026-03-16,100000.0,306810.88,206.81,39,41.03,4466.3,4.42,-59.62
sz.300469.csv,sz.300469,2021-02-18,2026-03-16,100000.0,306633.82,206.63,68,33.82,2952.61,3.09,-50.69
sh.688227.csv,sh.688227,2021-12-30,2026-03-16,100000.0,305393.71,205.39,49,32.65,4191.71,3.35,-47.78
sz.000536.csv,sz.000536,2020-01-02,2026-03-16,100000.0,304797.39,204.8,77,40.26,2394.11,2.33,-45.33
sh.603629.csv,sh.603629,2020-01-02,2026-03-16,100000.0,304421.61,204.42,76,39.47,2753.5,2.66,-51.2
sz.300871.csv,sz.300871,2021-02-18,2026-03-16,100000.0,302922.34,202.92,59,40.68,3439.36,3.16,-64.98
sh.603396.csv,sh.603396,2020-01-02,2026-03-16,100000.0,302800.47,202.8,74,44.59,2902.03,2.67,-59.87
sz.000592.csv,sz.000592,2020-01-02,2026-03-16,100000.0,302704.77,202.7,82,42.68,2472.01,2.47,-48.28
sh.688226.csv,sh.688226,2021-07-07,2026-03-16,100000.0,301340.56,201.34,62,38.71,3173.17,2.33,-35.32
sz.300900.csv,sz.300900,2021-02-18,2026-03-16,100000.0,300846.17,200.85,60,41.67,3097.37,2.82,-48.97
sz.002201.csv,sz.002201,2020-01-02,2026-03-16,100000.0,299653.55,199.65,78,34.62,2559.66,2.44,-60.68
sz.300506.csv,sz.300506,2021-02-18,2026-03-16,100000.0,299506.6,199.51,68,42.65,2933.92,2.26,-35.9
sz.002126.csv,sz.002126,2020-01-02,2026-03-16,100000.0,299154.82,199.15,76,42.11,2620.46,1.99,-51.19
sh.603127.csv,sh.603127,2020-01-02,2026-03-16,100000.0,298929.35,198.93,78,41.03,2633.21,2.05,-61.21
sz.000962.csv,sz.000962,2020-01-02,2026-03-16,100000.0,297723.43,197.72,75,42.67,2636.31,2.03,-67.07
sz.300739.csv,sz.300739,2021-02-18,2026-03-16,100000.0,296436.65,196.44,68,48.53,2888.77,2.14,-30.6
sz.000572.csv,sz.000572,2020-01-02,2026-03-16,100000.0,296269.25,196.27,79,37.97,2484.42,2.14,-34.68
sh.600549.csv,sh.600549,2020-01-02,2026-03-16,100000.0,295728.74,195.73,76,42.11,2575.38,1.96,-35.46
sz.301075.csv,sz.301075,2021-09-29,2026-03-16,100000.0,294877.15,194.88,59,42.37,2124.8,1.89,-51.93
sz.002149.csv,sz.002149,2020-01-02,2026-03-16,100000.0,294048.21,194.05,75,40.0,2587.31,2.4,-56.83
sz.000534.csv,sz.000534,2020-01-02,2026-03-16,100000.0,293100.58,193.1,77,45.45,1826.39,1.54,-33.42
sh.600795.csv,sh.600795,2020-01-02,2026-03-16,100000.0,292574.42,192.57,70,48.57,2469.55,1.65,-22.43
sz.300969.csv,sz.300969,2021-04-12,2026-03-16,100000.0,291403.63,191.4,59,45.76,3065.17,3.09,-64.09
sh.600219.csv,sh.600219,2020-01-02,2026-03-16,100000.0,291108.55,191.11,78,46.15,2450.11,1.69,-41.1
sz.300607.csv,sz.300607,2021-02-18,2026-03-16,100000.0,289766.56,189.77,69,39.13,2750.24,2.51,-35.43
sz.002416.csv,sz.002416,2020-01-02,2026-03-16,100000.0,289181.85,189.18,76,39.47,2489.24,1.85,-51.17
sz.300476.csv,sz.300476,2021-02-18,2026-03-16,100000.0,288670.89,188.67,71,42.25,2657.34,2.85,-68.75
sz.300622.csv,sz.300622,2021-02-18,2026-03-16,100000.0,288467.32,188.47,70,42.86,2803.32,1.97,-38.33
sh.605358.csv,sh.605358,2020-09-11,2026-03-16,100000.0,288232.28,188.23,70,42.86,2689.03,2.04,-33.81
sh.600039.csv,sh.600039,2020-01-02,2026-03-16,100000.0,287753.14,187.75,81,46.91,2317.94,1.5,-25.43
sh.600698.csv,sh.600698,2020-01-02,2026-03-16,100000.0,286755.5,186.76,77,45.45,2425.4,1.87,-47.81
sz.300561.csv,sz.300561,2021-02-18,2026-03-16,100000.0,286688.73,186.69,70,34.29,2649.18,3.22,-57.27
sh.600113.csv,sh.600113,2020-01-02,2026-03-16,100000.0,286387.75,186.39,82,30.49,2295.83,2.16,-45.05
sh.603499.csv,sh.603499,2020-01-02,2026-03-16,100000.0,286218.5,186.22,78,46.15,2173.6,2.22,-54.0
sh.688327.csv,sh.688327,2022-05-27,2026-03-16,100000.0,284987.64,184.99,47,31.91,4112.03,3.71,-59.26
sh.603657.csv,sh.603657,2020-01-02,2026-03-16,100000.0,284233.73,184.23,75,44.0,2506.92,2.09,-41.04
sz.002943.csv,sz.002943,2020-01-02,2026-03-16,100000.0,284003.43,184.0,78,35.9,2359.02,2.6,-54.52
sh.600438.csv,sh.600438,2020-01-02,2026-03-16,100000.0,283944.02,183.94,69,39.13,2529.18,2.12,-57.24
sh.603203.csv,sh.603203,2020-01-02,2026-03-16,100000.0,283867.35,183.87,72,47.22,2856.1,1.87,-27.14
sz.002895.csv,sz.002895,2020-01-02,2026-03-16,100000.0,283699.9,183.7,76,42.11,2417.1,1.89,-50.26
sz.300757.csv,sz.300757,2021-02-18,2026-03-16,100000.0,282853.18,182.85,70,38.57,2612.19,3.5,-63.05
sh.603444.csv,sh.603444,2020-01-02,2026-03-16,100000.0,282771.3,182.77,79,44.3,2313.56,1.84,-44.4
sh.688325.csv,sh.688325,2022-04-22,2026-03-16,100000.0,282473.77,182.47,54,48.15,2604.61,2.23,-34.65
sz.002625.csv,sz.002625,2020-01-02,2026-03-16,100000.0,282322.91,182.32,83,32.53,2196.66,3.17,-67.55
sz.002444.csv,sz.002444,2020-01-02,2026-03-16,100000.0,281635.16,181.64,78,42.31,2328.66,1.94,-45.62
sz.000506.csv,sz.000506,2020-01-02,2026-03-16,100000.0,281186.79,181.19,86,33.72,2106.82,2.41,-75.68
sh.688699.csv,sh.688699,2020-12-18,2026-03-16,100000.0,280905.5,180.91,66,37.88,2571.22,2.75,-47.41
sz.000837.csv,sz.000837,2020-01-02,2026-03-16,100000.0,279896.94,179.9,73,39.73,2577.72,2.02,-52.3
sz.300751.csv,sz.300751,2021-02-18,2026-03-16,100000.0,279645.58,179.65,60,40.0,2994.09,2.58,-49.49
sz.001212.csv,sz.001212,2021-08-23,2026-03-16,100000.0,278795.37,178.8,50,34.0,3446.96,4.71,-67.41
sh.603601.csv,sh.603601,2020-01-02,2026-03-16,100000.0,278374.52,178.37,72,41.67,2468.54,2.03,-44.86
sh.688256.csv,sh.688256,2020-07-20,2026-03-16,100000.0,278339.78,178.34,69,39.13,2584.63,3.95,-65.66
sz.002283.csv,sz.002283,2020-01-02,2026-03-16,100000.0,278157.78,178.16,75,36.0,2375.44,1.84,-36.9
sz.301326.csv,sz.301326,2022-09-21,2026-03-16,100000.0,278056.59,178.06,49,46.94,4210.28,3.17,-50.97
sh.688228.csv,sh.688228,2020-03-27,2026-03-16,100000.0,277522.04,177.52,76,35.53,2335.82,2.38,-48.51
sh.605318.csv,sh.605318,2020-08-03,2026-03-16,100000.0,277399.9,177.4,74,41.89,2284.05,1.91,-45.09
sh.603693.csv,sh.603693,2020-01-02,2026-03-16,100000.0,277294.92,177.29,72,37.5,2090.14,1.68,-46.36
sh.600241.csv,sh.600241,2020-01-02,2026-03-16,100000.0,277053.24,177.05,76,40.79,2342.47,1.89,-40.81
sz.300681.csv,sz.300681,2021-02-18,2026-03-16,100000.0,276657.52,176.66,62,40.32,2849.31,2.84,-46.82
sh.600678.csv,sh.600678,2020-01-02,2026-03-16,100000.0,276579.25,176.58,82,39.02,2154.42,1.88,-49.0
sh.601001.csv,sh.601001,2020-01-02,2026-03-16,100000.0,276360.88,176.36,82,37.8,1654.48,1.54,-34.99
sz.000670.csv,sz.000670,2020-01-02,2026-03-16,100000.0,275183.16,175.18,57,24.56,2909.73,6.83,-58.11
sz.301529.csv,sz.301529,2023-09-11,2026-03-16,100000.0,275013.98,175.01,29,41.38,6034.96,6.02,-47.3
sz.300687.csv,sz.300687,2021-02-18,2026-03-16,100000.0,274354.96,174.35,62,46.77,2774.59,2.24,-37.87
sh.688480.csv,sh.688480,2022-11-25,2026-03-16,100000.0,273453.71,173.45,43,48.84,4033.81,3.04,-35.85
sz.002046.csv,sz.002046,2020-01-02,2026-03-16,100000.0,273383.42,173.38,82,35.37,2114.43,2.23,-49.96
sh.600246.csv,sh.600246,2020-01-02,2026-03-16,100000.0,273359.16,173.36,80,41.25,2166.99,2.35,-55.0
sz.000981.csv,sz.000981,2020-01-02,2026-03-16,100000.0,272798.85,172.8,82,26.83,2107.3,2.1,-50.3
sh.688198.csv,sh.688198,2020-01-02,2026-03-16,100000.0,272683.45,172.68,75,37.33,2302.45,2.05,-38.21
sz.300781.csv,sz.300781,2021-02-18,2026-03-16,100000.0,272572.24,172.57,62,45.16,2783.42,2.1,-43.68
sz.300693.csv,sz.300693,2021-02-18,2026-03-16,100000.0,272454.97,172.45,69,37.68,1865.89,2.5,-52.62
sz.002558.csv,sz.002558,2020-01-02,2026-03-16,100000.0,271293.89,171.29,76,35.53,2253.87,2.05,-49.22
